QueryHitId,Hops,Seconds
1,1,0.0084762
2,2,0.0127335
3,2,0.0128135
4,2,0.0128935
5,2,0.0129735
6,2,0.0130535
7,2,0.0131335
8,2,0.0132135
9,2,0.0132935
10,2,0.0133735
