QueryHitId,Hops,Seconds
1,1,0.0083089
2,2,0.0124825
3,2,0.0125626
4,2,0.0126425
5,2,0.0127226
6,2,0.0128025
7,2,0.0128825
8,2,0.0129626
9,2,0.0130425
10,2,0.0131226
