QueryHitId,Hops,Seconds
1,1,0.00840921
2,2,0.012633
3,2,0.012713
4,2,0.012793
5,2,0.012873
6,2,0.012953
7,2,0.013033
8,2,0.013113
9,2,0.013193
10,2,0.013273
