QueryHitId,Hops,Seconds
1,1,0.00854319
2,2,0.012834
3,2,0.012914
4,2,0.012994
5,2,0.013074
6,2,0.013154
7,2,0.013234
8,2,0.013314
9,2,0.013394
10,2,0.013474
