QueryHitId,Hops,Seconds
1,1,0.00865024
2,2,0.0129946
3,2,0.0130746
4,2,0.0131546
5,2,0.0132346
6,2,0.0133146
7,2,0.0133946
8,2,0.0134746
9,2,0.0135546
10,2,0.0136346
