QueryHitId,Hops,Seconds
1,1,0.0076528
2,2,0.0114984
3,2,0.0115784
4,2,0.0116584
5,2,0.0117384
6,2,0.0118184
7,2,0.0118984
8,2,0.0119784
9,2,0.0120584
10,2,0.0121384
