QueryHitId,Hops,Seconds
1,1,0.00884447
2,2,0.0132859
3,2,0.0133659
4,2,0.0134459
5,2,0.0135259
6,2,0.0136059
7,2,0.0136859
8,2,0.0137659
9,2,0.0138459
10,2,0.0139259
