QueryHitId,Hops,Seconds
1,4,0.0213529
2,4,0.0213529
3,4,0.0213529
4,5,0.0256619
5,5,0.0256619
6,5,0.0256619
7,5,0.0259371
8,6,0.0299837
9,6,0.0299837
10,6,0.0299837
11,6,0.0301085
12,6,0.0301085
13,6,0.0302333
14,6,0.0303133
15,7,0.0343183
16,7,0.0343183
17,7,0.0344047
18,7,0.0344495
19,7,0.0344495
20,7,0.0345807
21,7,0.0345807
22,7,0.0346607
23,7,0.0347119
24,7,0.0347919
