QueryHitId,Hops,Seconds
1,4,0.0218335
2,4,0.0218335
3,4,0.0218335
4,5,0.0262386
5,5,0.0262386
6,5,0.0262386
7,5,0.0265138
8,6,0.0306565
9,6,0.0306565
10,6,0.0306565
11,6,0.0307813
12,6,0.0307813
13,6,0.0309061
14,6,0.0309861
15,7,0.0350872
16,7,0.0350872
17,7,0.0351736
18,7,0.0352184
19,7,0.0352184
20,7,0.0353496
21,7,0.0353496
22,7,0.0354296
23,7,0.0354808
24,7,0.0355608
