QueryHitId,Hops,Seconds
1,4,0.0228829
2,4,0.0228829
3,4,0.0228829
4,5,0.0274979
5,5,0.0274979
6,5,0.0274979
7,5,0.0277731
8,6,0.0321257
9,6,0.0321257
10,6,0.0321257
11,6,0.0322505
12,6,0.0322505
13,6,0.0323753
14,6,0.0324553
15,7,0.0367663
16,7,0.0367663
17,7,0.0368527
18,7,0.0368975
19,7,0.0368975
20,7,0.0370287
21,7,0.0370287
22,7,0.0371087
23,7,0.0371599
24,7,0.0372399
