QueryHitId,Hops,Seconds
1,4,0.0163809
2,4,0.0163809
3,4,0.0163809
4,5,0.0196955
5,5,0.0196955
6,5,0.0196955
7,5,0.0199707
8,6,0.0230229
9,6,0.0230229
10,6,0.0230229
11,6,0.0231477
12,6,0.0231477
13,6,0.0232725
14,6,0.0233525
15,7,0.0263631
16,7,0.0263631
17,7,0.0264495
18,7,0.0264943
19,7,0.0264943
20,7,0.0266255
21,7,0.0266255
22,7,0.0267055
23,7,0.0267567
24,7,0.0268367
