nodeid,queryhits,uniquequeryhits,receivedrequests,sentrequests,forwardedqueryhits,triedrequests,initializedrequests,search_type,node_count,graph_type
133,0,0,7,5,0,0,0,random_walk,200,4_regular
134,0,0,42,36,0,0,0,random_walk,200,4_regular
135,0,0,8,6,0,0,0,random_walk,200,4_regular
136,0,0,5,4,0,0,0,random_walk,200,4_regular
137,0,0,4,4,0,0,0,random_walk,200,4_regular
138,0,0,8,6,0,0,0,random_walk,200,4_regular
139,0,0,5,5,0,0,0,random_walk,200,4_regular
140,0,0,13,12,0,0,0,random_walk,200,4_regular
141,0,0,5,1,0,0,0,random_walk,200,4_regular
142,0,0,6,5,0,0,0,random_walk,200,4_regular
143,0,0,7,4,0,0,0,random_walk,200,4_regular
144,0,0,24,23,0,0,0,random_walk,200,4_regular
145,0,0,6,4,0,0,0,random_walk,200,4_regular
146,0,0,7,3,0,0,0,random_walk,200,4_regular
147,0,0,15,15,0,0,0,random_walk,200,4_regular
148,0,0,8,5,0,0,0,random_walk,200,4_regular
149,0,0,21,15,5,0,0,random_walk,200,4_regular
150,0,0,8,6,0,0,0,random_walk,200,4_regular
151,0,0,7,5,0,0,0,random_walk,200,4_regular
152,0,0,7,4,0,0,0,random_walk,200,4_regular
153,0,0,5,3,0,0,0,random_walk,200,4_regular
154,0,0,4,3,0,0,0,random_walk,200,4_regular
155,0,0,4,4,0,0,0,random_walk,200,4_regular
156,0,0,27,23,0,0,0,random_walk,200,4_regular
157,0,0,5,5,0,0,0,random_walk,200,4_regular
158,0,0,7,6,0,0,0,random_walk,200,4_regular
159,0,0,7,7,0,0,0,random_walk,200,4_regular
160,0,0,14,12,1,0,0,random_walk,200,4_regular
161,0,0,1,1,0,0,0,random_walk,200,4_regular
162,0,0,4,4,0,0,0,random_walk,200,4_regular
163,0,0,12,11,0,0,0,random_walk,200,4_regular
164,0,0,12,6,1,0,0,random_walk,200,4_regular
165,0,0,4,3,0,0,0,random_walk,200,4_regular
166,0,0,2,1,0,0,0,random_walk,200,4_regular
167,0,0,10,9,0,0,0,random_walk,200,4_regular
168,0,0,9,7,0,0,0,random_walk,200,4_regular
169,0,0,4,4,0,0,0,random_walk,200,4_regular
170,0,0,4,4,0,0,0,random_walk,200,4_regular
171,0,0,8,5,0,0,0,random_walk,200,4_regular
172,0,0,5,4,0,0,0,random_walk,200,4_regular
173,0,0,3,2,0,0,0,random_walk,200,4_regular
174,0,0,5,5,0,0,0,random_walk,200,4_regular
175,0,0,8,5,0,0,0,random_walk,200,4_regular
176,0,0,7,5,0,0,0,random_walk,200,4_regular
177,0,0,9,7,0,0,0,random_walk,200,4_regular
178,0,0,5,4,0,0,0,random_walk,200,4_regular
179,0,0,6,5,0,0,0,random_walk,200,4_regular
180,0,0,46,39,0,0,0,random_walk,200,4_regular
181,0,0,5,4,1,0,0,random_walk,200,4_regular
182,0,0,9,7,0,0,0,random_walk,200,4_regular
183,0,0,14,13,0,0,0,random_walk,200,4_regular
184,0,0,37,29,0,0,0,random_walk,200,4_regular
185,0,0,4,4,0,0,0,random_walk,200,4_regular
186,0,0,4,2,0,0,0,random_walk,200,4_regular
187,0,0,2,1,0,0,0,random_walk,200,4_regular
188,0,0,2,2,0,0,0,random_walk,200,4_regular
189,0,0,3,2,0,0,0,random_walk,200,4_regular
190,0,0,3,3,0,0,0,random_walk,200,4_regular
191,0,0,2,1,0,0,0,random_walk,200,4_regular
192,0,0,9,8,0,0,0,random_walk,200,4_regular
193,0,0,6,5,0,0,0,random_walk,200,4_regular
194,0,0,31,25,1,0,0,random_walk,200,4_regular
195,0,0,6,6,0,0,0,random_walk,200,4_regular
196,0,0,4,4,0,0,0,random_walk,200,4_regular
197,16,0,16,0,16,0,0,random_walk,200,4_regular
198,0,0,45,25,11,0,0,random_walk,200,4_regular
199,0,0,0,0,0,0,0,random_walk,200,4_regular
