nodeid,queryhits,uniquequeryhits,receivedrequests,sentrequests,forwardedqueryhits,triedrequests,initializedrequests,search_type,node_count,graph_type
38,0,0,14,10,2,0,0,normalized_flood,200,5_regular
39,0,0,11,11,0,0,0,normalized_flood,200,5_regular
40,0,0,10,9,1,0,0,normalized_flood,200,5_regular
41,0,0,15,14,1,0,0,normalized_flood,200,5_regular
42,0,0,8,8,0,0,0,normalized_flood,200,5_regular
43,0,0,8,8,0,0,0,normalized_flood,200,5_regular
44,0,0,13,11,0,0,0,normalized_flood,200,5_regular
45,0,0,12,11,0,0,0,normalized_flood,200,5_regular
46,0,0,10,10,0,0,0,normalized_flood,200,5_regular
47,0,0,9,6,1,0,0,normalized_flood,200,5_regular
48,0,0,8,6,0,0,0,normalized_flood,200,5_regular
49,0,0,10,10,0,0,0,normalized_flood,200,5_regular
50,0,0,13,13,0,0,0,normalized_flood,200,5_regular
51,0,0,14,11,0,0,0,normalized_flood,200,5_regular
52,0,0,5,4,0,0,0,normalized_flood,200,5_regular
53,0,0,10,8,0,0,0,normalized_flood,200,5_regular
54,0,0,8,6,0,0,0,normalized_flood,200,5_regular
55,0,0,15,13,1,0,0,normalized_flood,200,5_regular
56,0,0,17,15,0,0,0,normalized_flood,200,5_regular
57,0,0,21,17,1,0,0,normalized_flood,200,5_regular
58,0,0,14,13,0,0,0,normalized_flood,200,5_regular
59,0,0,11,9,0,0,0,normalized_flood,200,5_regular
60,0,0,15,14,0,0,0,normalized_flood,200,5_regular
61,0,0,8,8,0,0,0,normalized_flood,200,5_regular
62,0,0,7,6,0,0,0,normalized_flood,200,5_regular
63,0,0,12,11,0,0,0,normalized_flood,200,5_regular
64,0,0,10,7,0,0,0,normalized_flood,200,5_regular
65,0,0,13,13,0,0,0,normalized_flood,200,5_regular
66,0,0,9,7,2,0,0,normalized_flood,200,5_regular
67,0,0,15,15,0,0,0,normalized_flood,200,5_regular
68,0,0,17,14,1,0,0,normalized_flood,200,5_regular
69,0,0,11,10,0,0,0,normalized_flood,200,5_regular
70,0,0,10,8,0,0,0,normalized_flood,200,5_regular
71,0,0,15,14,1,0,0,normalized_flood,200,5_regular
72,0,0,8,8,0,0,0,normalized_flood,200,5_regular
73,0,0,8,7,0,0,0,normalized_flood,200,5_regular
74,0,0,18,12,2,0,0,normalized_flood,200,5_regular
75,0,0,10,10,0,0,0,normalized_flood,200,5_regular
76,0,0,16,14,0,0,0,normalized_flood,200,5_regular
77,0,0,14,11,0,0,0,normalized_flood,200,5_regular
78,0,0,5,5,0,0,0,normalized_flood,200,5_regular
79,0,0,30,28,1,0,0,normalized_flood,200,5_regular
80,0,0,11,10,0,0,0,normalized_flood,200,5_regular
81,0,0,7,5,0,0,0,normalized_flood,200,5_regular
82,0,0,15,14,0,0,0,normalized_flood,200,5_regular
83,0,0,9,8,0,0,0,normalized_flood,200,5_regular
84,0,0,15,12,0,0,0,normalized_flood,200,5_regular
85,0,0,19,13,1,0,0,normalized_flood,200,5_regular
86,0,0,13,12,1,0,0,normalized_flood,200,5_regular
87,0,0,21,14,3,0,0,normalized_flood,200,5_regular
88,0,0,14,14,0,0,0,normalized_flood,200,5_regular
89,0,0,13,12,0,0,0,normalized_flood,200,5_regular
90,0,0,5,5,0,0,0,normalized_flood,200,5_regular
91,0,0,11,10,1,0,0,normalized_flood,200,5_regular
92,0,0,12,9,1,0,0,normalized_flood,200,5_regular
93,0,0,7,7,0,0,0,normalized_flood,200,5_regular
94,0,0,11,11,0,0,0,normalized_flood,200,5_regular
95,0,0,16,14,0,0,0,normalized_flood,200,5_regular
96,0,0,10,9,0,0,0,normalized_flood,200,5_regular
97,0,0,16,16,0,0,0,normalized_flood,200,5_regular
98,0,0,9,8,1,0,0,normalized_flood,200,5_regular
99,0,0,19,19,0,0,0,normalized_flood,200,5_regular
100,0,0,23,20,0,0,0,normalized_flood,200,5_regular
101,0,0,17,11,5,0,0,normalized_flood,200,5_regular
102,0,0,8,7,0,0,0,normalized_flood,200,5_regular
103,0,0,15,11,1,0,0,normalized_flood,200,5_regular
104,0,0,10,10,0,0,0,normalized_flood,200,5_regular
105,0,0,59,56,2,0,0,normalized_flood,200,5_regular
106,0,0,10,9,1,0,0,normalized_flood,200,5_regular
107,0,0,12,11,1,0,0,normalized_flood,200,5_regular
108,0,0,17,14,0,0,0,normalized_flood,200,5_regular
109,0,0,9,9,0,0,0,normalized_flood,200,5_regular
110,0,0,16,14,1,0,0,normalized_flood,200,5_regular
111,0,0,7,6,0,0,0,normalized_flood,200,5_regular
112,0,0,19,17,0,0,0,normalized_flood,200,5_regular
113,0,0,10,9,1,0,0,normalized_flood,200,5_regular
114,0,0,8,8,0,0,0,normalized_flood,200,5_regular
115,0,0,7,5,0,0,0,normalized_flood,200,5_regular
116,0,0,30,26,2,0,0,normalized_flood,200,5_regular
117,0,0,5,4,0,0,0,normalized_flood,200,5_regular
118,0,0,14,13,0,0,0,normalized_flood,200,5_regular
119,0,0,20,19,0,0,0,normalized_flood,200,5_regular
120,0,0,13,12,0,0,0,normalized_flood,200,5_regular
121,0,0,14,12,2,0,0,normalized_flood,200,5_regular
122,0,0,23,23,0,0,0,normalized_flood,200,5_regular
123,0,0,11,10,0,0,0,normalized_flood,200,5_regular
124,0,0,17,15,0,0,0,normalized_flood,200,5_regular
125,0,0,11,10,0,0,0,normalized_flood,200,5_regular
126,0,0,18,18,0,0,0,normalized_flood,200,5_regular
127,0,0,10,9,0,0,0,normalized_flood,200,5_regular
128,0,0,13,11,1,0,0,normalized_flood,200,5_regular
129,0,0,21,18,0,0,0,normalized_flood,200,5_regular
130,0,0,10,8,0,0,0,normalized_flood,200,5_regular
131,0,0,12,11,1,0,0,normalized_flood,200,5_regular
132,0,0,14,11,0,0,0,normalized_flood,200,5_regular
133,0,0,14,12,2,0,0,normalized_flood,200,5_regular
134,0,0,15,14,1,0,0,normalized_flood,200,5_regular
135,0,0,13,12,0,0,0,normalized_flood,200,5_regular
136,0,0,17,14,0,0,0,normalized_flood,200,5_regular
137,0,0,17,16,1,0,0,normalized_flood,200,5_regular
138,0,0,10,9,0,0,0,normalized_flood,200,5_regular
139,0,0,10,9,1,0,0,normalized_flood,200,5_regular
140,0,0,12,10,0,0,0,normalized_flood,200,5_regular
141,0,0,55,55,0,0,0,normalized_flood,200,5_regular
142,0,0,9,8,0,0,0,normalized_flood,200,5_regular
143,0,0,13,10,0,0,0,normalized_flood,200,5_regular
144,0,0,12,12,0,0,0,normalized_flood,200,5_regular
145,0,0,11,11,0,0,0,normalized_flood,200,5_regular
146,0,0,21,18,1,0,0,normalized_flood,200,5_regular
147,0,0,8,6,0,0,0,normalized_flood,200,5_regular
148,0,0,19,17,0,0,0,normalized_flood,200,5_regular
149,0,0,57,54,3,0,0,normalized_flood,200,5_regular
150,0,0,14,10,4,0,0,normalized_flood,200,5_regular
151,0,0,17,15,0,0,0,normalized_flood,200,5_regular
152,0,0,59,57,1,0,0,normalized_flood,200,5_regular
153,0,0,5,4,1,0,0,normalized_flood,200,5_regular
154,0,0,9,8,0,0,0,normalized_flood,200,5_regular
155,0,0,10,9,0,0,0,normalized_flood,200,5_regular
156,0,0,9,9,0,0,0,normalized_flood,200,5_regular
157,0,0,13,12,0,0,0,normalized_flood,200,5_regular
158,0,0,8,7,0,0,0,normalized_flood,200,5_regular
159,0,0,11,11,0,0,0,normalized_flood,200,5_regular
160,0,0,17,15,1,0,0,normalized_flood,200,5_regular
161,0,0,8,6,0,0,0,normalized_flood,200,5_regular
162,0,0,22,19,1,0,0,normalized_flood,200,5_regular
163,0,0,9,9,0,0,0,normalized_flood,200,5_regular
164,0,0,11,11,0,0,0,normalized_flood,200,5_regular
165,0,0,13,11,1,0,0,normalized_flood,200,5_regular
166,0,0,13,12,1,0,0,normalized_flood,200,5_regular
167,0,0,12,11,0,0,0,normalized_flood,200,5_regular
168,0,0,17,14,0,0,0,normalized_flood,200,5_regular
169,0,0,13,11,0,0,0,normalized_flood,200,5_regular
170,0,0,10,9,0,0,0,normalized_flood,200,5_regular
171,0,0,6,6,0,0,0,normalized_flood,200,5_regular
172,0,0,8,7,0,0,0,normalized_flood,200,5_regular
173,0,0,9,8,0,0,0,normalized_flood,200,5_regular
174,0,0,9,9,0,0,0,normalized_flood,200,5_regular
175,0,0,11,8,0,0,0,normalized_flood,200,5_regular
176,0,0,17,13,1,0,0,normalized_flood,200,5_regular
177,0,0,17,15,0,0,0,normalized_flood,200,5_regular
178,0,0,9,8,0,0,0,normalized_flood,200,5_regular
179,0,0,13,13,0,0,0,normalized_flood,200,5_regular
180,0,0,27,25,1,0,0,normalized_flood,200,5_regular
181,0,0,11,9,0,0,0,normalized_flood,200,5_regular
182,0,0,9,8,0,0,0,normalized_flood,200,5_regular
183,0,0,8,8,0,0,0,normalized_flood,200,5_regular
184,0,0,14,12,0,0,0,normalized_flood,200,5_regular
185,0,0,8,8,0,0,0,normalized_flood,200,5_regular
186,0,0,10,8,2,0,0,normalized_flood,200,5_regular
187,0,0,18,17,1,0,0,normalized_flood,200,5_regular
188,0,0,4,4,0,0,0,normalized_flood,200,5_regular
189,0,0,23,22,1,0,0,normalized_flood,200,5_regular
190,0,0,14,14,0,0,0,normalized_flood,200,5_regular
191,0,0,23,22,0,0,0,normalized_flood,200,5_regular
192,0,0,14,12,0,0,0,normalized_flood,200,5_regular
193,0,0,15,14,0,0,0,normalized_flood,200,5_regular
194,0,0,8,7,0,0,0,normalized_flood,200,5_regular
195,0,0,11,8,1,0,0,normalized_flood,200,5_regular
196,0,0,9,9,0,0,0,normalized_flood,200,5_regular
197,12,0,12,0,12,0,0,normalized_flood,200,5_regular
198,0,0,25,24,0,0,0,normalized_flood,200,5_regular
199,0,0,10,8,0,0,0,normalized_flood,200,5_regular
