QueryHitId,Hops,Seconds
1,1,0.00828858
2,2,0.0124521
3,2,0.0125321
4,2,0.0126121
5,2,0.0126921
6,2,0.0127721
7,2,0.0128521
8,2,0.0129321
9,2,0.0130121
10,2,0.0130921
11,2,0.0131721
12,2,0.0132521
13,2,0.0133321
14,2,0.0134121
15,2,0.0134921
