QueryHitId,Hops,Seconds
1,1,0.00905488
2,2,0.0136015
3,2,0.0136815
4,2,0.0137615
5,2,0.0138415
6,2,0.0139215
7,2,0.0140015
8,2,0.0140815
9,2,0.0141615
10,2,0.0142415
11,2,0.0143215
12,2,0.0144015
13,2,0.0144815
14,2,0.0145615
15,2,0.0146415
