QueryHitId,Hops,Seconds
1,1,0.00775156
2,2,0.0116465
3,2,0.0117265
4,2,0.0118065
5,2,0.0118865
6,2,0.0119665
7,2,0.0120465
8,2,0.0121265
9,2,0.0122065
10,2,0.0122865
11,2,0.0123665
12,2,0.0124465
13,2,0.0125265
14,2,0.0126065
15,2,0.0126865
