QueryHitId,Hops,Seconds
1,4,0.0196114
2,4,0.0196114
3,5,0.0235721
4,5,0.0235721
5,5,0.0238473
6,6,0.0275456
7,6,0.0275456
8,7,0.0315318
9,7,0.0316182
10,7,0.031663
11,7,0.0316982
12,7,0.0317942
13,7,0.0319254
