QueryHitId,Hops,Seconds
1,4,0.0259229
2,4,0.0259229
3,5,0.0311459
4,5,0.0311459
5,5,0.0314211
6,6,0.0363816
7,6,0.0363816
8,7,0.0416302
9,7,0.0417166
10,7,0.0417614
11,7,0.0417966
12,7,0.0418926
13,7,0.0420238
