QueryHitId,Hops,Seconds
1,4,0.0191109
2,4,0.0191109
3,5,0.0229714
4,5,0.0229714
5,5,0.0232466
6,6,0.0268448
7,6,0.0268448
8,7,0.030731
9,7,0.0308174
10,7,0.0308622
11,7,0.0308974
12,7,0.0309934
13,7,0.0311246
