QueryHitId,Hops,Seconds
1,4,0.022293
2,4,0.022293
3,5,0.02679
4,5,0.02679
5,5,0.0270652
6,6,0.0312998
7,6,0.0312998
8,7,0.0358224
9,7,0.0359088
10,7,0.0359536
11,7,0.0359888
12,7,0.0360848
13,7,0.036216
