QueryHitId,Hops,Seconds
1,4,0.0214587
2,4,0.0214587
3,5,0.0257889
4,5,0.0257889
5,5,0.0260641
6,6,0.0301318
7,6,0.0301318
8,7,0.0344876
9,7,0.034574
10,7,0.0346188
11,7,0.034654
12,7,0.03475
13,7,0.0348812
