QueryHitId,Hops,Seconds
1,4,0.018273
2,4,0.018273
3,5,0.0219659
4,5,0.0219659
5,5,0.0222411
6,6,0.0256717
7,6,0.0256717
8,7,0.0293903
9,7,0.0294767
10,7,0.0295215
11,7,0.0295567
12,7,0.0296527
13,7,0.0297839
