QueryHitId,Hops,Seconds
1,4,0.0199287
2,4,0.0199287
3,5,0.0239529
4,5,0.0239529
5,5,0.0242281
6,6,0.0279898
7,6,0.0279898
8,7,0.0320396
9,7,0.032126
10,7,0.0321708
11,7,0.032206
12,7,0.032302
13,7,0.0324332
