QueryHitId,Hops,Seconds
1,4,0.0171743
2,4,0.0171743
3,5,0.0206475
4,5,0.0206475
5,5,0.0209227
6,6,0.0241336
7,6,0.0241336
8,7,0.0276324
9,7,0.0277188
10,7,0.0277636
11,7,0.0277988
12,7,0.0278948
13,7,0.028026
