QueryHitId,Hops,Seconds
1,4,0.0170216
2,4,0.0170216
3,5,0.0204643
4,5,0.0204643
5,5,0.0207395
6,6,0.0239198
7,6,0.0239198
8,7,0.0273881
9,7,0.0274745
10,7,0.0275193
11,7,0.0275545
12,7,0.0276505
13,7,0.0277817
