QueryHitId,Hops,Seconds
1,4,0.0194893
2,4,0.0194893
3,5,0.0234255
4,5,0.0234255
5,5,0.0237007
6,6,0.0273746
7,6,0.0273746
8,7,0.0313364
9,7,0.0314228
10,7,0.0314676
11,7,0.0315028
12,7,0.0315988
13,7,0.03173
