QueryHitId,Hops,Seconds
1,4,0.0204904
2,4,0.0204904
3,5,0.0246268
4,5,0.0246268
5,5,0.024902
6,6,0.0287761
7,6,0.0287761
8,7,0.0329382
9,7,0.0330246
10,7,0.0330694
11,7,0.0331046
12,7,0.0332006
13,7,0.0333318
