QueryHitId,Hops,Seconds
1,4,0.024448
2,4,0.024448
3,5,0.029376
4,5,0.029376
5,5,0.0296512
6,6,0.0343168
7,6,0.0343168
8,7,0.0392704
9,7,0.0393568
10,7,0.0394016
11,7,0.0394368
12,7,0.0395328
13,7,0.039664
