QueryHitId,Hops,Seconds
1,4,0.0195503
2,4,0.0195503
3,5,0.0234988
4,5,0.0234988
5,5,0.023774
6,6,0.0274601
7,6,0.0274601
8,7,0.0314341
9,7,0.0315205
10,7,0.0315653
11,7,0.0316005
12,7,0.0316965
13,7,0.0318277
