QueryHitId,Hops,Seconds
1,4,0.0226714
2,4,0.0226714
3,5,0.027244
4,5,0.027244
5,5,0.0275192
6,6,0.0318295
7,6,0.0318295
8,7,0.0364278
9,7,0.0365142
10,7,0.036559
11,7,0.0365942
12,7,0.0366902
13,7,0.0368214
