QueryHitId,Hops,Seconds
1,4,0.0223377
2,4,0.0223377
3,5,0.0268436
4,5,0.0268436
5,5,0.0271188
6,6,0.0313624
7,6,0.0313624
8,7,0.0358939
9,7,0.0359803
10,7,0.0360251
11,7,0.0360603
12,7,0.0361563
13,7,0.0362875
