QueryHitId,Hops,Seconds
1,4,0.0205798
2,4,0.0205798
3,5,0.0247341
4,5,0.0247341
5,5,0.0250093
6,6,0.0289013
7,6,0.0289013
8,7,0.0330812
9,7,0.0331676
10,7,0.0332124
11,7,0.0332476
12,7,0.0333436
13,7,0.0334748
