QueryHitId,Hops,Seconds
1,4,0.0181202
2,4,0.0181202
3,5,0.0217827
4,5,0.0217827
5,5,0.0220579
6,6,0.0254579
7,6,0.0254579
8,7,0.029146
9,7,0.0292324
10,7,0.0292772
11,7,0.0293124
12,7,0.0294084
13,7,0.0295396
