QueryHitId,Hops,Seconds
1,4,0.0219452
2,4,0.0219452
3,5,0.0263727
4,5,0.0263727
5,5,0.0266479
6,6,0.0308129
7,6,0.0308129
8,7,0.035266
9,7,0.0353524
10,7,0.0353972
11,7,0.0354324
12,7,0.0355284
13,7,0.0356596
