QueryHitId,Hops,Seconds
1,4,0.0195243
2,4,0.0195243
3,5,0.0234676
4,5,0.0234676
5,5,0.0237428
6,6,0.0274237
7,6,0.0274237
8,7,0.0313925
9,7,0.0314789
10,7,0.0315237
11,7,0.0315589
12,7,0.0316549
13,7,0.0317861
