QueryHitId,Hops,Seconds
1,4,0.0204703
2,4,0.0204703
3,5,0.0246028
4,5,0.0246028
5,5,0.024878
6,6,0.028748
7,6,0.028748
8,7,0.0329061
9,7,0.0329925
10,7,0.0330373
11,7,0.0330725
12,7,0.0331685
13,7,0.0332997
