QueryHitId,Hops,Seconds
1,4,0.0199898
2,4,0.0199898
3,5,0.0240262
4,5,0.0240262
5,5,0.0243014
6,6,0.0280753
7,6,0.0280753
8,7,0.0321373
9,7,0.0322237
10,7,0.0322685
11,7,0.0323037
12,7,0.0323997
13,7,0.0325309
