QueryHitId,Hops,Seconds
1,4,0.0233493
2,4,0.0233493
3,5,0.0280575
4,5,0.0280575
5,5,0.0283327
6,6,0.0327786
7,6,0.0327786
8,7,0.0375124
9,7,0.0375988
10,7,0.0376436
11,7,0.0376788
12,7,0.0377748
13,7,0.037906
