QueryHitId,Hops,Seconds
1,4,0.0210803
2,4,0.0210803
3,5,0.0253348
4,5,0.0253348
5,5,0.02561
6,6,0.029602
7,6,0.029602
8,7,0.0338821
9,7,0.0339685
10,7,0.0340133
11,7,0.0340485
12,7,0.0341445
13,7,0.0342757
