QueryHitId,Hops,Seconds
1,1,0.00859431
2,2,0.0129107
3,2,0.0129907
4,2,0.0130707
5,2,0.0131507
6,2,0.0132307
7,2,0.0133107
8,2,0.0133907
9,2,0.0134707
10,2,0.0135507
