QueryHitId,Hops,Seconds
1,1,0.00773345
2,2,0.0116194
3,2,0.0116994
4,2,0.0117794
5,2,0.0118594
6,2,0.0119394
7,2,0.0120194
8,2,0.0120994
9,2,0.0121794
10,2,0.0122594
