QueryHitId,Hops,Seconds
1,1,0.00819204
2,2,0.0123073
3,2,0.0123873
4,2,0.0124673
5,2,0.0125473
6,2,0.0126273
7,2,0.0127073
8,2,0.0127873
9,2,0.0128673
10,2,0.0129473
