QueryHitId,Hops,Seconds
1,1,0.0081176
2,2,0.0121956
3,2,0.0122756
4,2,0.0123556
5,2,0.0124356
6,2,0.0125156
7,2,0.0125956
8,2,0.0126756
9,2,0.0127556
10,2,0.0128356
