QueryHitId,Hops,Seconds
1,1,0.00778072
2,2,0.0116903
3,2,0.0117703
4,2,0.0118503
5,2,0.0119303
6,2,0.0120103
7,2,0.0120903
8,2,0.0121703
9,2,0.0122503
10,2,0.0123303
