QueryHitId,Hops,Seconds
1,1,0.0080774
2,2,0.0121353
3,2,0.0122153
4,2,0.0122953
5,2,0.0123753
6,2,0.0124553
7,2,0.0125353
8,2,0.0126153
9,2,0.0126953
10,2,0.0127753
