QueryHitId,Hops,Seconds
1,1,0.00833784
2,2,0.012526
3,2,0.012606
4,2,0.012686
5,2,0.012766
6,2,0.012846
7,2,0.012926
8,2,0.013006
9,2,0.013086
10,2,0.013166
