QueryHitId,Hops,Seconds
1,1,0.00892213
2,2,0.0134024
3,2,0.0134824
4,2,0.0135624
5,2,0.0136424
6,2,0.0137224
7,2,0.0138024
8,2,0.0138824
9,2,0.0139624
10,2,0.0140424
