QueryHitId,Hops,Seconds
1,1,0.00849976
2,2,0.0127688
3,2,0.0128488
4,2,0.0129288
5,2,0.0130088
6,2,0.0130888
7,2,0.0131688
8,2,0.0132488
9,2,0.0133288
10,2,0.0134088
