QueryHitId, Hops, Seconds
1,4,0.02096
2,4,0.02096
3,4,0.0210976
4,5,0.0251904
5,5,0.0252704
6,5,0.0253088
7,5,0.0253088
8,5,0.0253504
9,5,0.0253888
10,5,0.0254688
11,6,0.0294336
12,6,0.0294336
13,6,0.0295136
14,6,0.0295136
15,6,0.0295584
16,6,0.0296384
17,6,0.0296832
18,6,0.0296832
19,6,0.029808
